,dataset_name,training_data_num,hash_length,space_ratio,btsp_fq_constant_x,binary_mode,btsp_sampling_ratio_x,random_seed,experiment_index,input_dim,embedding_size,btsp_fq_constant_y,btsp_sampling_ratio_y,btsp_fq,btsp_mAP
2670,glove10k,5000,24,12,2,True,0.01,1,2670,300,3600,2,0.01,0.013333333333333334,0.20059037503280203
2671,glove10k,5000,24,12,2,True,0.05,1,2671,300,3600,2,0.05,0.013333333333333334,0.16657126198409475
2672,glove10k,5000,24,12,2,True,0.1,1,2672,300,3600,2,0.1,0.013333333333333334,0.17521881567314854
2673,glove10k,5000,24,12,2,True,0.2,1,2673,300,3600,2,0.2,0.013333333333333334,0.13841559294137912
2674,glove10k,5000,24,12,2,True,0.3,1,2674,300,3600,2,0.3,0.013333333333333334,0.15667497748613105
2675,glove10k,5000,24,12,2,True,0.4,1,2675,300,3600,2,0.4,0.013333333333333334,0.14600500955816953
2676,glove10k,5000,24,12,2,True,0.5,1,2676,300,3600,2,0.5,0.013333333333333334,0.13005404093372824
2677,glove10k,5000,24,12,2,True,0.6,1,2677,300,3600,2,0.6,0.013333333333333334,0.1313913087671342
2678,glove10k,5000,24,12,2,True,0.7,1,2678,300,3600,2,0.7,0.013333333333333334,0.13673627577249486
2679,glove10k,5000,24,12,2,True,0.8,1,2679,300,3600,2,0.8,0.013333333333333334,0.1113156311166007
2680,glove10k,5000,24,12,3,True,0.01,1,2680,300,3600,3,0.01,0.02,0.20914027337203056
2681,glove10k,5000,24,12,3,True,0.05,1,2681,300,3600,3,0.05,0.02,0.18072394830877925
2682,glove10k,5000,24,12,3,True,0.1,1,2682,300,3600,3,0.1,0.02,0.17621758158492118
2683,glove10k,5000,24,12,3,True,0.2,1,2683,300,3600,3,0.2,0.02,0.1635090802612122
2684,glove10k,5000,24,12,3,True,0.3,1,2684,300,3600,3,0.3,0.02,0.14910118794554486
2685,glove10k,5000,24,12,3,True,0.4,1,2685,300,3600,3,0.4,0.02,0.15421053271596885
2686,glove10k,5000,24,12,3,True,0.5,1,2686,300,3600,3,0.5,0.02,0.1477926554483531
2687,glove10k,5000,24,12,3,True,0.6,1,2687,300,3600,3,0.6,0.02,0.1440035807788709
2688,glove10k,5000,24,12,3,True,0.7,1,2688,300,3600,3,0.7,0.02,0.11661945040658489
2689,glove10k,5000,24,12,3,True,0.8,1,2689,300,3600,3,0.8,0.02,0.11313387323139613
2690,glove10k,5000,24,12,5,True,0.01,1,2690,300,3600,5,0.01,0.03333333333333333,0.19542378183084338
2691,glove10k,5000,24,12,5,True,0.05,1,2691,300,3600,5,0.05,0.03333333333333333,0.17390577027263718
2692,glove10k,5000,24,12,5,True,0.1,1,2692,300,3600,5,0.1,0.03333333333333333,0.16449307799938928
2693,glove10k,5000,24,12,5,True,0.2,1,2693,300,3600,5,0.2,0.03333333333333333,0.15746816879904593
2694,glove10k,5000,24,12,5,True,0.3,1,2694,300,3600,5,0.3,0.03333333333333333,0.14275912662730103
2695,glove10k,5000,24,12,5,True,0.4,1,2695,300,3600,5,0.4,0.03333333333333333,0.1588948419981903
2696,glove10k,5000,24,12,5,True,0.5,1,2696,300,3600,5,0.5,0.03333333333333333,0.14863158918176153
2697,glove10k,5000,24,12,5,True,0.6,1,2697,300,3600,5,0.6,0.03333333333333333,0.13762962848578705
2698,glove10k,5000,24,12,5,True,0.7,1,2698,300,3600,5,0.7,0.03333333333333333,0.14847787046440564
2699,glove10k,5000,24,12,5,True,0.8,1,2699,300,3600,5,0.8,0.03333333333333333,0.09653064624234373
2700,glove10k,5000,24,12,7,True,0.01,1,2700,300,3600,7,0.01,0.04666666666666667,0.2073974183170312
2701,glove10k,5000,24,12,7,True,0.05,1,2701,300,3600,7,0.05,0.04666666666666667,0.1753058524783218
2702,glove10k,5000,24,12,7,True,0.1,1,2702,300,3600,7,0.1,0.04666666666666667,0.14651125790751082
2703,glove10k,5000,24,12,7,True,0.2,1,2703,300,3600,7,0.2,0.04666666666666667,0.15903700422600184
2704,glove10k,5000,24,12,7,True,0.3,1,2704,300,3600,7,0.3,0.04666666666666667,0.14029481818777687
2705,glove10k,5000,24,12,7,True,0.4,1,2705,300,3600,7,0.4,0.04666666666666667,0.14280546998950097
2706,glove10k,5000,24,12,7,True,0.5,1,2706,300,3600,7,0.5,0.04666666666666667,0.1240752529980496
2707,glove10k,5000,24,12,7,True,0.6,1,2707,300,3600,7,0.6,0.04666666666666667,0.12180832726037812
2708,glove10k,5000,24,12,7,True,0.7,1,2708,300,3600,7,0.7,0.04666666666666667,0.14038799719160608
2709,glove10k,5000,24,12,7,True,0.8,1,2709,300,3600,7,0.8,0.04666666666666667,0.12051078437731903
2710,glove10k,5000,24,12,8,True,0.01,1,2710,300,3600,8,0.01,0.05333333333333334,0.20337289914677684
2711,glove10k,5000,24,12,8,True,0.05,1,2711,300,3600,8,0.05,0.05333333333333334,0.16474159761459986
2712,glove10k,5000,24,12,8,True,0.1,1,2712,300,3600,8,0.1,0.05333333333333334,0.17090623174089056
2713,glove10k,5000,24,12,8,True,0.2,1,2713,300,3600,8,0.2,0.05333333333333334,0.14054696153503207
2714,glove10k,5000,24,12,8,True,0.3,1,2714,300,3600,8,0.3,0.05333333333333334,0.1233465517232784
2715,glove10k,5000,24,12,8,True,0.4,1,2715,300,3600,8,0.4,0.05333333333333334,0.13718702068351027
2716,glove10k,5000,24,12,8,True,0.5,1,2716,300,3600,8,0.5,0.05333333333333334,0.14558323163118833
2717,glove10k,5000,24,12,8,True,0.6,1,2717,300,3600,8,0.6,0.05333333333333334,0.14293991294089956
2718,glove10k,5000,24,12,8,True,0.7,1,2718,300,3600,8,0.7,0.05333333333333334,0.12990132242777877
2719,glove10k,5000,24,12,8,True,0.8,1,2719,300,3600,8,0.8,0.05333333333333334,0.1239659834924232
2720,glove10k,5000,24,12,10,True,0.01,1,2720,300,3600,10,0.01,0.06666666666666667,0.19875482687375703
2721,glove10k,5000,24,12,10,True,0.05,1,2721,300,3600,10,0.05,0.06666666666666667,0.1862360822215431
2722,glove10k,5000,24,12,10,True,0.1,1,2722,300,3600,10,0.1,0.06666666666666667,0.17556920044633198
2723,glove10k,5000,24,12,10,True,0.2,1,2723,300,3600,10,0.2,0.06666666666666667,0.15647420605850165
2724,glove10k,5000,24,12,10,True,0.3,1,2724,300,3600,10,0.3,0.06666666666666667,0.15136163500757202
2725,glove10k,5000,24,12,10,True,0.4,1,2725,300,3600,10,0.4,0.06666666666666667,0.12619895235740305
2726,glove10k,5000,24,12,10,True,0.5,1,2726,300,3600,10,0.5,0.06666666666666667,0.15085954977900365
2727,glove10k,5000,24,12,10,True,0.6,1,2727,300,3600,10,0.6,0.06666666666666667,0.1379363331144785
2728,glove10k,5000,24,12,10,True,0.7,1,2728,300,3600,10,0.7,0.06666666666666667,0.1325298160109408
2729,glove10k,5000,24,12,10,True,0.8,1,2729,300,3600,10,0.8,0.06666666666666667,0.12938719866025128
2730,glove10k,5000,24,1,1,True,0.01,1,2730,300,300,1,0.01,0.08,0.14971598117095347
2731,glove10k,5000,24,1,1,True,0.05,1,2731,300,300,1,0.05,0.08,0.13576324188325478
2732,glove10k,5000,24,1,1,True,0.1,1,2732,300,300,1,0.1,0.08,0.12251096664398789
2733,glove10k,5000,24,1,1,True,0.2,1,2733,300,300,1,0.2,0.08,0.12483104698549195
2734,glove10k,5000,24,1,1,True,0.3,1,2734,300,300,1,0.3,0.08,0.14510502266863884
2735,glove10k,5000,24,1,1,True,0.4,1,2735,300,300,1,0.4,0.08,0.11732639506753588
2736,glove10k,5000,24,1,1,True,0.5,1,2736,300,300,1,0.5,0.08,0.1118676503464608
2737,glove10k,5000,24,1,1,True,0.6,1,2737,300,300,1,0.6,0.08,0.12915617352027534
2738,glove10k,5000,24,1,1,True,0.7,1,2738,300,300,1,0.7,0.08,0.10717957313236176
2739,glove10k,5000,24,1,1,True,0.8,1,2739,300,300,1,0.8,0.08,0.0828483836374431
2740,glove10k,5000,24,1,2,True,0.01,1,2740,300,300,2,0.01,0.16,0.14694787616787736
2741,glove10k,5000,24,1,2,True,0.05,1,2741,300,300,2,0.05,0.16,0.13555756102755084
2742,glove10k,5000,24,1,2,True,0.1,1,2742,300,300,2,0.1,0.16,0.13064888737332447
2743,glove10k,5000,24,1,2,True,0.2,1,2743,300,300,2,0.2,0.16,0.12717218458112542
2744,glove10k,5000,24,1,2,True,0.3,1,2744,300,300,2,0.3,0.16,0.1357867971324672
2745,glove10k,5000,24,1,2,True,0.4,1,2745,300,300,2,0.4,0.16,0.11682587615281606
2746,glove10k,5000,24,1,2,True,0.5,1,2746,300,300,2,0.5,0.16,0.10624038972653488
2747,glove10k,5000,24,1,2,True,0.6,1,2747,300,300,2,0.6,0.16,0.09124498735698171
2748,glove10k,5000,24,1,2,True,0.7,1,2748,300,300,2,0.7,0.16,0.10720092694795832
2749,glove10k,5000,24,1,2,True,0.8,1,2749,300,300,2,0.8,0.16,0.08660347075789074
2750,glove10k,5000,24,1,3,True,0.01,1,2750,300,300,3,0.01,0.24,0.14111172755163656
2751,glove10k,5000,24,1,3,True,0.05,1,2751,300,300,3,0.05,0.24,0.12302493571893791
2752,glove10k,5000,24,1,3,True,0.1,1,2752,300,300,3,0.1,0.24,0.11854917875581884
2753,glove10k,5000,24,1,3,True,0.2,1,2753,300,300,3,0.2,0.24,0.121895289867164
2754,glove10k,5000,24,1,3,True,0.3,1,2754,300,300,3,0.3,0.24,0.12720741441302974
2755,glove10k,5000,24,1,3,True,0.4,1,2755,300,300,3,0.4,0.24,0.12402317010240826
2756,glove10k,5000,24,1,3,True,0.5,1,2756,300,300,3,0.5,0.24,0.120463144127975
2757,glove10k,5000,24,1,3,True,0.6,1,2757,300,300,3,0.6,0.24,0.09119033485855813
2758,glove10k,5000,24,1,3,True,0.7,1,2758,300,300,3,0.7,0.24,0.0863592541636263
2759,glove10k,5000,24,1,3,True,0.8,1,2759,300,300,3,0.8,0.24,0.09561298157262138
2760,glove10k,5000,24,1,5,True,0.01,1,2760,300,300,5,0.01,0.4,0.13432073579823162
2761,glove10k,5000,24,1,5,True,0.05,1,2761,300,300,5,0.05,0.4,0.14103287217644844
2762,glove10k,5000,24,1,5,True,0.1,1,2762,300,300,5,0.1,0.4,0.12952295297191752
2763,glove10k,5000,24,1,5,True,0.2,1,2763,300,300,5,0.2,0.4,0.12392105171296512
2764,glove10k,5000,24,1,5,True,0.3,1,2764,300,300,5,0.3,0.4,0.13538182506840746
2765,glove10k,5000,24,1,5,True,0.4,1,2765,300,300,5,0.4,0.4,0.1066066057112035
2766,glove10k,5000,24,1,5,True,0.5,1,2766,300,300,5,0.5,0.4,0.11573511387983328
2767,glove10k,5000,24,1,5,True,0.6,1,2767,300,300,5,0.6,0.4,0.0946823118857129
2768,glove10k,5000,24,1,5,True,0.7,1,2768,300,300,5,0.7,0.4,0.10410276790752446
2769,glove10k,5000,24,1,5,True,0.8,1,2769,300,300,5,0.8,0.4,0.09388277168496229
2770,glove10k,5000,24,1,7,True,0.01,1,2770,300,300,7,0.01,0.56,0.14109468786771948
2771,glove10k,5000,24,1,7,True,0.05,1,2771,300,300,7,0.05,0.56,0.12172767586613804
2772,glove10k,5000,24,1,7,True,0.1,1,2772,300,300,7,0.1,0.56,0.11761838842978216
2773,glove10k,5000,24,1,7,True,0.2,1,2773,300,300,7,0.2,0.56,0.12723073025652074
2774,glove10k,5000,24,1,7,True,0.3,1,2774,300,300,7,0.3,0.56,0.12482123662858996
2775,glove10k,5000,24,1,7,True,0.4,1,2775,300,300,7,0.4,0.56,0.1346069219929809
2776,glove10k,5000,24,1,7,True,0.5,1,2776,300,300,7,0.5,0.56,0.10873511703382852
2777,glove10k,5000,24,1,7,True,0.6,1,2777,300,300,7,0.6,0.56,0.10642985933796009
2778,glove10k,5000,24,1,7,True,0.7,1,2778,300,300,7,0.7,0.56,0.10241316939645509
2779,glove10k,5000,24,1,7,True,0.8,1,2779,300,300,7,0.8,0.56,0.10148398741031354
2780,glove10k,5000,24,1,8,True,0.01,1,2780,300,300,8,0.01,0.64,0.11940435658005721
2781,glove10k,5000,24,1,8,True,0.05,1,2781,300,300,8,0.05,0.64,0.12863579051059887
2782,glove10k,5000,24,1,8,True,0.1,1,2782,300,300,8,0.1,0.64,0.13337456167526
2783,glove10k,5000,24,1,8,True,0.2,1,2783,300,300,8,0.2,0.64,0.1310669952049344
2784,glove10k,5000,24,1,8,True,0.3,1,2784,300,300,8,0.3,0.64,0.12471228340110235
2785,glove10k,5000,24,1,8,True,0.4,1,2785,300,300,8,0.4,0.64,0.10135009303530072
2786,glove10k,5000,24,1,8,True,0.5,1,2786,300,300,8,0.5,0.64,0.12189727667145638
2787,glove10k,5000,24,1,8,True,0.6,1,2787,300,300,8,0.6,0.64,0.12264608621733365
2788,glove10k,5000,24,1,8,True,0.7,1,2788,300,300,8,0.7,0.64,0.11494363863999493
2789,glove10k,5000,24,1,8,True,0.8,1,2789,300,300,8,0.8,0.64,0.09896595381029635
2790,glove10k,5000,24,1,10,True,0.01,1,2790,300,300,10,0.01,0.8,0.13803854935023205
2791,glove10k,5000,24,1,10,True,0.05,1,2791,300,300,10,0.05,0.8,0.13557960723042006
2792,glove10k,5000,24,1,10,True,0.1,1,2792,300,300,10,0.1,0.8,0.1211732854253533
2793,glove10k,5000,24,1,10,True,0.2,1,2793,300,300,10,0.2,0.8,0.11082240610636265
2794,glove10k,5000,24,1,10,True,0.3,1,2794,300,300,10,0.3,0.8,0.11478211333336238
2795,glove10k,5000,24,1,10,True,0.4,1,2795,300,300,10,0.4,0.8,0.11452302793842799
2796,glove10k,5000,24,1,10,True,0.5,1,2796,300,300,10,0.5,0.8,0.10419077380108045
2797,glove10k,5000,24,1,10,True,0.6,1,2797,300,300,10,0.6,0.8,0.11011345511894353
2798,glove10k,5000,24,1,10,True,0.7,1,2798,300,300,10,0.7,0.8,0.11466527127810247
2799,glove10k,5000,24,1,10,True,0.8,1,2799,300,300,10,0.8,0.8,0.11096785774637999
2800,glove10k,5000,4,20,1,True,0.01,1,2800,300,6000,1,0.01,0.0006666666666666666,0.08941062424845057
2801,glove10k,5000,4,20,1,True,0.05,1,2801,300,6000,1,0.05,0.0006666666666666666,0.10524382291360995
2802,glove10k,5000,4,20,1,True,0.1,1,2802,300,6000,1,0.1,0.0006666666666666666,0.09340533536449158
2803,glove10k,5000,4,20,1,True,0.2,1,2803,300,6000,1,0.2,0.0006666666666666666,0.10176531046524727
2804,glove10k,5000,4,20,1,True,0.3,1,2804,300,6000,1,0.3,0.0006666666666666666,0.09910047963491099
2805,glove10k,5000,4,20,1,True,0.4,1,2805,300,6000,1,0.4,0.0006666666666666666,0.09746945260922019
2806,glove10k,5000,4,20,1,True,0.5,1,2806,300,6000,1,0.5,0.0006666666666666666,0.1017436369578049
2807,glove10k,5000,4,20,1,True,0.6,1,2807,300,6000,1,0.6,0.0006666666666666666,0.09072443722143678
2808,glove10k,5000,4,20,1,True,0.7,1,2808,300,6000,1,0.7,0.0006666666666666666,0.07466502116733016
2809,glove10k,5000,4,20,1,True,0.8,1,2809,300,6000,1,0.8,0.0006666666666666666,0.0923208519281302
2810,glove10k,5000,4,20,2,True,0.01,1,2810,300,6000,2,0.01,0.0013333333333333333,0.10138481726545562
2811,glove10k,5000,4,20,2,True,0.05,1,2811,300,6000,2,0.05,0.0013333333333333333,0.09574293188353178
2812,glove10k,5000,4,20,2,True,0.1,1,2812,300,6000,2,0.1,0.0013333333333333333,0.08689653517395422
2813,glove10k,5000,4,20,2,True,0.2,1,2813,300,6000,2,0.2,0.0013333333333333333,0.09298649203981137
2814,glove10k,5000,4,20,2,True,0.3,1,2814,300,6000,2,0.3,0.0013333333333333333,0.09321482373345782
2815,glove10k,5000,4,20,2,True,0.4,1,2815,300,6000,2,0.4,0.0013333333333333333,0.08242353029693017
2816,glove10k,5000,4,20,2,True,0.5,1,2816,300,6000,2,0.5,0.0013333333333333333,0.0856334545278454
2817,glove10k,5000,4,20,2,True,0.6,1,2817,300,6000,2,0.6,0.0013333333333333333,0.09034601277204779
2818,glove10k,5000,4,20,2,True,0.7,1,2818,300,6000,2,0.7,0.0013333333333333333,0.08931672305796624
2819,glove10k,5000,4,20,2,True,0.8,1,2819,300,6000,2,0.8,0.0013333333333333333,0.07969063519098027
2820,glove10k,5000,4,20,3,True,0.01,1,2820,300,6000,3,0.01,0.002,0.09651662134952939
2821,glove10k,5000,4,20,3,True,0.05,1,2821,300,6000,3,0.05,0.002,0.09466421937061477
2822,glove10k,5000,4,20,3,True,0.1,1,2822,300,6000,3,0.1,0.002,0.09419570726968914
2823,glove10k,5000,4,20,3,True,0.2,1,2823,300,6000,3,0.2,0.002,0.09480484829671909
2824,glove10k,5000,4,20,3,True,0.3,1,2824,300,6000,3,0.3,0.002,0.08621632252510861
2825,glove10k,5000,4,20,3,True,0.4,1,2825,300,6000,3,0.4,0.002,0.08926742661025323
2826,glove10k,5000,4,20,3,True,0.5,1,2826,300,6000,3,0.5,0.002,0.07644402908547292
2827,glove10k,5000,4,20,3,True,0.6,1,2827,300,6000,3,0.6,0.002,0.08581646631729999
2828,glove10k,5000,4,20,3,True,0.7,1,2828,300,6000,3,0.7,0.002,0.08073423110385476
2829,glove10k,5000,4,20,3,True,0.8,1,2829,300,6000,3,0.8,0.002,0.06433319176634748
2830,glove10k,5000,4,20,5,True,0.01,1,2830,300,6000,5,0.01,0.0033333333333333335,0.10834585927471306
2831,glove10k,5000,4,20,5,True,0.05,1,2831,300,6000,5,0.05,0.0033333333333333335,0.08695092354885287
2832,glove10k,5000,4,20,5,True,0.1,1,2832,300,6000,5,0.1,0.0033333333333333335,0.08076819437120443
2833,glove10k,5000,4,20,5,True,0.2,1,2833,300,6000,5,0.2,0.0033333333333333335,0.06762061054623258
2834,glove10k,5000,4,20,5,True,0.3,1,2834,300,6000,5,0.3,0.0033333333333333335,0.0776039135021428
2835,glove10k,5000,4,20,5,True,0.4,1,2835,300,6000,5,0.4,0.0033333333333333335,0.057170306391234285
2836,glove10k,5000,4,20,5,True,0.5,1,2836,300,6000,5,0.5,0.0033333333333333335,0.0541938275122927
2837,glove10k,5000,4,20,5,True,0.6,1,2837,300,6000,5,0.6,0.0033333333333333335,0.05538086377913126
2838,glove10k,5000,4,20,5,True,0.7,1,2838,300,6000,5,0.7,0.0033333333333333335,0.03800048481215473
2839,glove10k,5000,4,20,5,True,0.8,1,2839,300,6000,5,0.8,0.0033333333333333335,0.05462160270435929
2840,glove10k,5000,4,20,7,True,0.01,1,2840,300,6000,7,0.01,0.004666666666666667,0.09868265073591106
2841,glove10k,5000,4,20,7,True,0.05,1,2841,300,6000,7,0.05,0.004666666666666667,0.08772874482255935
2842,glove10k,5000,4,20,7,True,0.1,1,2842,300,6000,7,0.1,0.004666666666666667,0.07413723923944104
2843,glove10k,5000,4,20,7,True,0.2,1,2843,300,6000,7,0.2,0.004666666666666667,0.05296212953075925
2844,glove10k,5000,4,20,7,True,0.3,1,2844,300,6000,7,0.3,0.004666666666666667,0.04664527578379834
2845,glove10k,5000,4,20,7,True,0.4,1,2845,300,6000,7,0.4,0.004666666666666667,0.047303287840975955
2846,glove10k,5000,4,20,7,True,0.5,1,2846,300,6000,7,0.5,0.004666666666666667,0.03387202934778087
2847,glove10k,5000,4,20,7,True,0.6,1,2847,300,6000,7,0.6,0.004666666666666667,0.02878125151342931
2848,glove10k,5000,4,20,7,True,0.7,1,2848,300,6000,7,0.7,0.004666666666666667,0.05430198002485211
2849,glove10k,5000,4,20,7,True,0.8,1,2849,300,6000,7,0.8,0.004666666666666667,0.0328150650361055
2850,glove10k,5000,4,20,8,True,0.01,1,2850,300,6000,8,0.01,0.005333333333333333,0.09574826079001983
2851,glove10k,5000,4,20,8,True,0.05,1,2851,300,6000,8,0.05,0.005333333333333333,0.07483590510884906
2852,glove10k,5000,4,20,8,True,0.1,1,2852,300,6000,8,0.1,0.005333333333333333,0.0770948073894124
2853,glove10k,5000,4,20,8,True,0.2,1,2853,300,6000,8,0.2,0.005333333333333333,0.057271034697957336
2854,glove10k,5000,4,20,8,True,0.3,1,2854,300,6000,8,0.3,0.005333333333333333,0.05281818018950302
2855,glove10k,5000,4,20,8,True,0.4,1,2855,300,6000,8,0.4,0.005333333333333333,0.04860864705418233
2856,glove10k,5000,4,20,8,True,0.5,1,2856,300,6000,8,0.5,0.005333333333333333,0.03918639732871701
2857,glove10k,5000,4,20,8,True,0.6,1,2857,300,6000,8,0.6,0.005333333333333333,0.047760462322190445
2858,glove10k,5000,4,20,8,True,0.7,1,2858,300,6000,8,0.7,0.005333333333333333,0.03546726801161303
2859,glove10k,5000,4,20,8,True,0.8,1,2859,300,6000,8,0.8,0.005333333333333333,0.027661113285475672
2860,glove10k,5000,4,20,10,True,0.01,1,2860,300,6000,10,0.01,0.006666666666666667,0.08910405858025283
2861,glove10k,5000,4,20,10,True,0.05,1,2861,300,6000,10,0.05,0.006666666666666667,0.0823530040523537
2862,glove10k,5000,4,20,10,True,0.1,1,2862,300,6000,10,0.1,0.006666666666666667,0.0626606242974561
2863,glove10k,5000,4,20,10,True,0.2,1,2863,300,6000,10,0.2,0.006666666666666667,0.055515986901560795
2864,glove10k,5000,4,20,10,True,0.3,1,2864,300,6000,10,0.3,0.006666666666666667,0.0512674315588947
2865,glove10k,5000,4,20,10,True,0.4,1,2865,300,6000,10,0.4,0.006666666666666667,0.034182516152526744
2866,glove10k,5000,4,20,10,True,0.5,1,2866,300,6000,10,0.5,0.006666666666666667,0.04001462928332963
2867,glove10k,5000,4,20,10,True,0.6,1,2867,300,6000,10,0.6,0.006666666666666667,0.03952127675458855
2868,glove10k,5000,4,20,10,True,0.7,1,2868,300,6000,10,0.7,0.006666666666666667,0.03642844610235028
2869,glove10k,5000,4,20,10,True,0.8,1,2869,300,6000,10,0.8,0.006666666666666667,0.028770954500118236
2870,glove10k,5000,4,4,1,True,0.01,1,2870,300,1200,1,0.01,0.0033333333333333335,0.08933009603396806
2871,glove10k,5000,4,4,1,True,0.05,1,2871,300,1200,1,0.05,0.0033333333333333335,0.07690100379098411
2872,glove10k,5000,4,4,1,True,0.1,1,2872,300,1200,1,0.1,0.0033333333333333335,0.05699996189054019
2873,glove10k,5000,4,4,1,True,0.2,1,2873,300,1200,1,0.2,0.0033333333333333335,0.06430224651819255
2874,glove10k,5000,4,4,1,True,0.3,1,2874,300,1200,1,0.3,0.0033333333333333335,0.05428414979416137
2875,glove10k,5000,4,4,1,True,0.4,1,2875,300,1200,1,0.4,0.0033333333333333335,0.03834679933116569
2876,glove10k,5000,4,4,1,True,0.5,1,2876,300,1200,1,0.5,0.0033333333333333335,0.05447371790897996
2877,glove10k,5000,4,4,1,True,0.6,1,2877,300,1200,1,0.6,0.0033333333333333335,0.038341105913107014
2878,glove10k,5000,4,4,1,True,0.7,1,2878,300,1200,1,0.7,0.0033333333333333335,0.030244800833782955
2879,glove10k,5000,4,4,1,True,0.8,1,2879,300,1200,1,0.8,0.0033333333333333335,0.03690143998827851
2880,glove10k,5000,4,4,2,True,0.01,1,2880,300,1200,2,0.01,0.006666666666666667,0.08034681035863155
2881,glove10k,5000,4,4,2,True,0.05,1,2881,300,1200,2,0.05,0.006666666666666667,0.06812926064343315
2882,glove10k,5000,4,4,2,True,0.1,1,2882,300,1200,2,0.1,0.006666666666666667,0.06731203923451665
2883,glove10k,5000,4,4,2,True,0.2,1,2883,300,1200,2,0.2,0.006666666666666667,0.07325782888989496
2884,glove10k,5000,4,4,2,True,0.3,1,2884,300,1200,2,0.3,0.006666666666666667,0.0477589097176988
2885,glove10k,5000,4,4,2,True,0.4,1,2885,300,1200,2,0.4,0.006666666666666667,0.051300467160651335
2886,glove10k,5000,4,4,2,True,0.5,1,2886,300,1200,2,0.5,0.006666666666666667,0.03226453570874388
2887,glove10k,5000,4,4,2,True,0.6,1,2887,300,1200,2,0.6,0.006666666666666667,0.03191829476673472
2888,glove10k,5000,4,4,2,True,0.7,1,2888,300,1200,2,0.7,0.006666666666666667,0.03282377806133347
2889,glove10k,5000,4,4,2,True,0.8,1,2889,300,1200,2,0.8,0.006666666666666667,0.03947909813596716
2890,glove10k,5000,4,4,3,True,0.01,1,2890,300,1200,3,0.01,0.01,0.08080489673207905
2891,glove10k,5000,4,4,3,True,0.05,1,2891,300,1200,3,0.05,0.01,0.07611606445326538
2892,glove10k,5000,4,4,3,True,0.1,1,2892,300,1200,3,0.1,0.01,0.055701401497476946
2893,glove10k,5000,4,4,3,True,0.2,1,2893,300,1200,3,0.2,0.01,0.06252188884354942
2894,glove10k,5000,4,4,3,True,0.3,1,2894,300,1200,3,0.3,0.01,0.05909464920654326
2895,glove10k,5000,4,4,3,True,0.4,1,2895,300,1200,3,0.4,0.01,0.05261912975314061
2896,glove10k,5000,4,4,3,True,0.5,1,2896,300,1200,3,0.5,0.01,0.05716850220814376
2897,glove10k,5000,4,4,3,True,0.6,1,2897,300,1200,3,0.6,0.01,0.0418467906594922
2898,glove10k,5000,4,4,3,True,0.7,1,2898,300,1200,3,0.7,0.01,0.03088465199296108
2899,glove10k,5000,4,4,3,True,0.8,1,2899,300,1200,3,0.8,0.01,0.04698912969558816
2900,glove10k,5000,4,4,5,True,0.01,1,2900,300,1200,5,0.01,0.016666666666666666,0.08442081084698479
2901,glove10k,5000,4,4,5,True,0.05,1,2901,300,1200,5,0.05,0.016666666666666666,0.07135233016897143
2902,glove10k,5000,4,4,5,True,0.1,1,2902,300,1200,5,0.1,0.016666666666666666,0.061642782728407626
2903,glove10k,5000,4,4,5,True,0.2,1,2903,300,1200,5,0.2,0.016666666666666666,0.0757771222514389
2904,glove10k,5000,4,4,5,True,0.3,1,2904,300,1200,5,0.3,0.016666666666666666,0.05766631088343547
2905,glove10k,5000,4,4,5,True,0.4,1,2905,300,1200,5,0.4,0.016666666666666666,0.049400557851472564
2906,glove10k,5000,4,4,5,True,0.5,1,2906,300,1200,5,0.5,0.016666666666666666,0.0775647598564402
2907,glove10k,5000,4,4,5,True,0.6,1,2907,300,1200,5,0.6,0.016666666666666666,0.06970725738072474
2908,glove10k,5000,4,4,5,True,0.7,1,2908,300,1200,5,0.7,0.016666666666666666,0.05281041718417467
2909,glove10k,5000,4,4,5,True,0.8,1,2909,300,1200,5,0.8,0.016666666666666666,0.06530883655746668
2910,glove10k,5000,4,4,7,True,0.01,1,2910,300,1200,7,0.01,0.023333333333333334,0.09117394369420523
2911,glove10k,5000,4,4,7,True,0.05,1,2911,300,1200,7,0.05,0.023333333333333334,0.05174601144453316
2912,glove10k,5000,4,4,7,True,0.1,1,2912,300,1200,7,0.1,0.023333333333333334,0.07460924619056794
2913,glove10k,5000,4,4,7,True,0.2,1,2913,300,1200,7,0.2,0.023333333333333334,0.05083041318997657
2914,glove10k,5000,4,4,7,True,0.3,1,2914,300,1200,7,0.3,0.023333333333333334,0.040909094052414656
2915,glove10k,5000,4,4,7,True,0.4,1,2915,300,1200,7,0.4,0.023333333333333334,0.05640205170786399
2916,glove10k,5000,4,4,7,True,0.5,1,2916,300,1200,7,0.5,0.023333333333333334,0.05713605097248569
